fileName,aspectRatio
pricing-horizontal-3.png,1.2903225806451613
content-features-9.png,1.6666666666666667
heros-centered-7.png,1.1811023622047243
heros-basic-3.png,2.690582959641256
heros-horizontal-14.png,1.6666666666666667
content-cards-8.png,1.3407821229050279
content-sticky-3.png,0.9090909090909091
content-features-13.png,1.6666666666666667
content-features-11.png,1.6666666666666667
navbar-floating-2.png,2.7777777777777777
content-sticky-1.png,0.9090909090909091
content-stacked-9.png,1.1019283746556474
figures-2.png,1.6666666666666667
modal-video-centered.png,1.5037593984962405
heros-horizontal-16.png,1.6666666666666667
heros-basic-1.png,2.690582959641256
heros-centered-5.png,1.1811023622047243
pricing-horizontal-1.png,1.4251781472684086
heros-full-media-8.png,1.5
contact-9.png,1.4234875444839858
cta-horizontal-11.png,3.6253776435045317
cta-horizontal-10.png,3.5714285714285716
content-text-1.png,3.287671232876712
contact-8.png,1.1753183153770812
heros-centered-4.png,1.0600706713780919
figures-3.png,1.6666666666666667
logo-ticker.png,17.647058823529413
404-header-cards.png,1.7366136034732271
content-stacked-8.png,0.963855421686747
accordions-accordion-row.png,3.389830508474576
logo.png,4.375
content-features-10.png,1.5625
button-legacy.png,2.6666666666666665
content-features-14.png,1.5625
content-sticky-4.png,0.9433962264150944
figures-7.png,4.3478260869565215
heros-basic-4.png,2.6607538802660753
heros-horizontal-13.png,1.6666666666666667
pricing-horizontal-4.png,1.4598540145985401
pricing-horizontal-5.png,1.342281879194631
avatars-avatar.png,2.6666666666666665
content-text-4.png,2.6030368763557483
heros-basic-5.png,2.479338842975207
heros-horizontal-12.png,1.5625
heros-centered-1.png,1.0610079575596818
heros-basic-10.png,1.8662519440124417
content-sticky-5.png,0.5219660722053067
content-features-15.png,1.6666666666666667
content-features-17.png,1.8209408194233687
content-sticky-7.png,0.5219660722053067
profile.png,3.8333333333333335
banner-9.png,30.0
figures-4.png,1.6666666666666667
pricing-table-1.png,1.046207497820401
heros-centered-3.png,1.056338028169014
heros-horizontal-10.png,1.5625
heros-basic-7.png,2.479338842975207
heros-horizontal-11.png,1.5625
heros-basic-6.png,2.4539877300613497
contact-modal-1.png,1.5113350125944585
heros-centered-2.png,1.056338028169014
figures-5.png,1.7142857142857142
banner-8.png,24.489795918367346
content-sticky-6.png,0.5623242736644799
content-features-16.png,1.5625
content-bento-3.png,1.5151515151515151
content-horizontal-7.png,1.6666666666666667
button-link.png,2.6666666666666665
logos-4.png,2.4193548387096775
heros-horizontal-3.png,1.6348773841961852
timeline-6.png,0.4
heros-special-2.png,3.0848329048843186
modal-icon-rows-left.png,1.3507625272331154
team-1.png,1.5424164524421593
heros-special-3.png,2.5
heros-horizontal-2.png,1.680672268907563
timeline-7.png,0.7936507936507936
logos-5.png,3.278688524590164
content-horizontal-6.png,4.166666666666667
content-bento-2.png,1.5463917525773196
content-horizontal-4.png,1.6666666666666667
timeline-5.png,0.8362369337979094
logos-7.png,2.7777777777777777
heros-special-1.png,3.0848329048843186
modal-image-centered.png,1.834862385321101
badges-badge-group.png,2.276923076923077
team-3.png,1.0619469026548674
cta-horizontal-8.png,3.5714285714285716
cta-horizontal-9.png,3.6253776435045317
team-2.png,1.1928429423459244
logos-6.png,3.278688524590164
timeline-4.png,0.9933774834437086
heros-horizontal-1.png,1.680672268907563
content-bento-1.png,1.5483870967741935
content-horizontal-5.png,3.498542274052478
content-horizontal-1.png,1.6666666666666667
content-bento-5.png,1.5151515151515151
heros-horizontal-5.png,1.3888888888888888
logos-2.png,4.4609665427509295
button-app-store.png,2.6666666666666665
heros-special-4.png,2.5
gallery-ticker-2.png,1.2371134020618557
testimonials-single-1.png,2.197802197802198
heros-special-5.png,2.4742268041237114
logos-3.png,2.823529411764706
heros-horizontal-4.png,1.6666666666666667
timeline-1.png,0.7936507936507936
content-bento-4.png,1.5151515151515151
content-bento-6.png,1.2096774193548387
content-horizontal-2.png,1.6666666666666667
banners-simple.png,30.0
logos-1.png,3.278688524590164
timeline-3.png,0.31982942430703626
heros-horizontal-6.png,1.3888888888888888
header-8.png,2.5210084033613445
button-outline.png,2.6666666666666665
testimonials-single-3.png,1.6666666666666667
gallery-ticker-1.png,1.834862385321101
testimonials-single-2.png,1.6666666666666667
404-header-basic.png,3.0150753768844223
toggle.png,1.8
heros-special-6.png,2.4742268041237114
figure.png,1.3333333333333333
header-9.png,2.5210084033613445
timeline-2.png,0.6900517538815412
heros-horizontal-7.png,1.3888888888888888
content-horizontal-3.png,1.6666666666666667
content-bento-7.png,1.2096774193548387
